price_in_rp,building_size_m2,land_size_m2,floors,bedrooms,bathrooms,building_age
6930000000.0,283.0,216.0,2.0,4.0,4.0,0.0
2320000000.0,126.0,120.0,2.0,5.0,4.0,0.0
2220000000.0,130.0,120.0,2.0,3.0,3.0,
1020000000.0,65.0,90.0,1.0,2.0,1.0,
15000000000.0,425.0,585.0,3.0,4.0,5.0,8.0
2600000000.0,123.0,119.0,2.0,4.0,3.0,6.0
3300000000.0,154.0,162.0,2.0,4.0,3.0,8.0
3500000000.0,178.0,238.0,2.0,4.0,3.0,7.0
2500000000.0,114.0,105.0,2.0,3.0,2.0,
4300000000.0,180.0,249.0,2.0,3.0,3.0,10.0
5320000000.0,257.0,180.0,2.0,3.0,3.0,0.0
1940000000.0,102.0,80.0,1.0,3.0,2.0,0.0
3100000000.0,129.0,128.0,1.0,3.0,3.0,0.0
4900000000.0,217.0,180.0,2.0,3.0,4.0,0.0
2550000000.0,168.0,135.0,2.0,4.0,3.0,
2300000000.0,135.0,136.0,2.0,3.0,3.0,10.0
1200000000.0,120.0,72.0,2.0,3.0,3.0,0.0
3700000000.0,135.0,233.0,2.0,3.0,2.0,3.0
3800000000.0,180.0,182.0,2.0,4.0,4.0,7.0
2600000000.0,200.0,136.0,2.0,4.0,3.0,7.0
1950000000.0,107.0,105.0,2.0,3.0,2.0,7.0
1550000000.0,65.0,90.0,2.0,3.0,2.0,5.0
1280000000.0,60.0,52.0,2.0,3.0,2.0,0.0
1600000000.0,84.0,72.0,2.0,3.0,2.0,9.0
2800000000.0,225.0,152.0,2.0,4.0,4.0,7.0
2950000000.0,159.0,162.0,2.0,3.0,2.0,7.0
4540000000.0,196.0,153.0,2.0,4.0,3.0,
2900000000.0,200.0,136.0,2.0,4.0,2.0,
3550000000.0,160.0,128.0,2.0,4.0,3.0,
2000000000.0,105.0,108.0,2.0,3.0,3.0,
3400000000.0,116.0,120.0,2.0,3.0,3.0,
1850000000.0,77.0,72.0,2.0,3.0,2.0,4.0
2960000000.0,116.0,96.0,2.0,4.0,3.0,2.0
2190000000.0,80.0,102.0,2.0,3.0,3.0,0.0
4100000000.0,200.0,128.0,2.0,3.0,3.0,
3300000000.0,153.0,252.0,2.0,3.0,3.0,7.0
7500000000.0,300.0,360.0,2.0,4.0,3.0,
2000000000.0,90.0,84.0,3.0,3.0,2.0,2.0
1940000000.0,102.0,80.0,2.0,3.0,3.0,0.0
2270000000.0,120.0,96.0,2.0,3.0,3.0,
1400000000.0,63.0,48.0,2.0,2.0,2.0,1.0
3450000000.0,130.0,128.0,2.0,4.0,3.0,
14000000000.0,450.0,450.0,2.0,4.0,4.0,
3300000000.0,164.0,144.0,2.0,3.0,3.0,
3800000000.0,182.0,162.0,2.0,4.0,3.0,
4750000000.0,394.0,426.0,2.0,6.0,4.0,
3400000000.0,200.0,278.0,2.0,3.0,2.0,
2450000000.0,240.0,160.0,2.0,3.0,3.0,
4900000000.0,217.0,180.0,2.0,3.0,3.0,
3100000000.0,129.0,128.0,2.0,3.0,3.0,
3500000000.0,160.0,128.0,2.0,4.0,3.0,2.0
5280000000.0,212.0,170.0,2.0,4.0,3.0,
2600000000.0,140.0,154.0,2.0,3.0,3.0,5.0
2200000000.0,148.0,157.0,2.0,4.0,4.0,3.0
55000000000.0,6000.0,1150.0,4.0,99.0,99.0,4.0
5800000000.0,300.0,303.0,2.0,4.0,3.0,10.0
3000000000.0,250.0,192.0,2.0,3.0,3.0,7.0
5100000000.0,257.0,180.0,2.0,3.0,3.0,0.0
1460000000.0,63.0,48.0,2.0,2.0,2.0,0.0
6930000000.0,283.0,216.0,2.0,4.0,3.0,1.0
1950000000.0,150.0,96.0,2.0,3.0,3.0,
1950000000.0,150.0,96.0,2.0,3.0,3.0,
3500000000.0,212.0,144.0,2.0,4.0,3.0,
900000000.0,60.0,90.0,1.0,2.0,1.0,12.0
2600000000.0,200.0,136.0,2.0,4.0,3.0,
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
3550000000.0,160.0,128.0,2.0,4.0,3.0,
2600000000.0,168.0,135.0,1.0,4.0,3.0,
3600000000.0,178.0,238.0,2.0,4.0,4.0,
15000000000.0,425.0,585.0,2.0,4.0,5.0,
4500000000.0,300.0,216.0,2.0,4.0,4.0,
580000000000.0,300.0,303.0,2.0,5.0,4.0,
2600000000.0,200.0,136.0,2.0,3.0,3.0,7.0
3650000000.0,106.0,202.0,2.0,3.0,2.0,
1200000000.0,65.0,48.0,2.0,2.0,2.0,
3500000000.0,157.0,300.0,1.0,3.0,2.0,7.0
2100000000.0,97.0,119.0,2.0,3.0,2.0,
2720000000.0,250.0,144.0,2.0,3.0,2.0,2.0
2960000000.0,116.0,96.0,2.0,4.0,3.0,
5050000000.0,176.0,140.0,2.0,4.0,3.0,0.0
5500000000.0,180.0,200.0,2.0,4.0,4.0,
13400000000.0,480.0,300.0,3.0,5.0,7.0,
17000000000.0,465.0,396.0,3.0,5.0,4.0,0.0
3120000000.0,144.0,128.0,2.0,3.0,3.0,
9600000000.0,398.0,220.0,3.0,5.0,6.0,0.0
2700000000.0,126.0,84.0,3.0,3.0,3.0,0.0
12000000000.0,480.0,300.0,3.0,5.0,5.0,0.0
10100000000.0,358.0,200.0,,4.0,4.0,
1020000000.0,90.0,32.0,3.0,4.0,2.0,5.0
17000000000.0,465.0,396.0,3.0,5.0,5.0,
4000000000.0,183.0,128.0,3.0,4.0,4.0,0.0
7400000000.0,285.0,220.0,3.0,4.0,3.0,
1250000000.0,65.0,90.0,2.0,3.0,2.0,
1200000000.0,71.0,72.0,2.0,2.0,2.0,
3840000000.0,181.0,185.0,2.0,4.0,4.0,
2800000000.0,270.0,157.0,2.0,4.0,4.0,
1000000000.0,83.0,63.0,2.0,3.0,3.0,0.0
1700000000.0,73.0,60.0,2.0,3.0,2.0,0.0
1300000000.0,45.0,48.0,2.0,2.0,1.0,0.0
1800000000.0,78.0,70.0,2.0,3.0,2.0,6.0
599000000.0,50.0,70.0,2.0,3.0,2.0,0.0
3000000000.0,,,,,,
3000000000.0,120.0,72.0,2.0,,,1.0
2150000000.0,130.0,98.0,2.0,3.0,2.0,0.0
8300000000.000001,400.0,480.0,2.0,5.0,4.0,17.0
5300000000.0,450.0,402.0,2.0,4.0,3.0,17.0
1450000000.0,68.0,50.0,2.0,3.0,2.0,1.0
4100000000.0,200.0,235.0,2.0,3.0,3.0,
1600000000.0,78.0,60.0,2.0,4.0,2.0,1.0
28000000000.0,1046.0,801.0,3.0,5.0,4.0,1.0
3500000000.0,135.0,120.0,2.0,4.0,3.0,
17000000000.0,1.0,396.0,3.0,5.0,5.0,
4990000000.0,175.0,300.0,2.0,3.0,2.0,21.0
1850000000.0,78.0,70.0,2.0,3.0,2.0,7.0
1580000000.0,80.0,105.0,1.0,2.0,1.0,
5000000000.0,500.0,1884.0,2.0,5.0,3.0,1.0
1000000000.0,65.0,64.0,2.0,2.0,2.0,0.0
900000000.0,60.0,53.0,2.0,2.0,2.0,2.0
9700000000.0,250.0,372.0,3.0,4.0,3.0,0.0
3100000000.0,182.0,181.0,2.0,3.0,3.0,1.0
9900000000.0,398.0,220.0,3.0,5.0,5.0,0.0
10100000000.0,358.0,200.0,3.0,4.0,4.0,
4200000000.0,190.0,150.0,2.0,4.0,3.0,1.0
1700000000.0,67.0,60.0,2.0,2.0,2.0,0.0
1490000000.0,70.0,50.0,2.0,3.0,2.0,
6700000000.0,350.0,240.0,2.0,4.0,6.0,12.0
3300000000.0,120.0,225.0,2.0,3.0,3.0,
1300000000.0,90.0,32.0,3.0,4.0,2.0,2.0
3300000000.0,143.0,237.0,2.0,3.0,3.0,5.0
2700000000.0,280.0,206.0,2.0,5.0,4.0,
800000000.0,65.0,60.0,2.0,3.0,2.0,0.0
18500000000.0,465.0,396.0,3.0,5.0,6.0,1.0
35000000000.0,601.0,665.0,3.0,5.0,5.0,1.0
2500000000.0,88.0,98.0,2.0,3.0,3.0,5.0
2190000000.0,86.0,66.0,2.0,3.0,3.0,0.0
5080000000.0,147.0,153.0,2.0,4.0,4.0,0.0
1900000000.0,100.0,98.0,2.0,3.0,2.0,0.0
2600000000.0,180.0,136.0,2.0,4.0,3.0,0.0
1200000000.0,80.0,112.0,1.0,3.0,2.0,2.0
1400000000.0,45.0,60.0,2.0,2.0,2.0,1.0
7000000000.0,240.0,335.0,2.0,6.0,4.0,2.0
5000000000.0,200.0,241.0,2.0,5.0,4.0,2.0
3500000000.0,171.0,135.0,2.0,4.0,4.0,3.0
2100000000.0,130.0,107.0,2.0,3.0,3.0,0.0
3500000000.0,135.0,120.0,2.0,4.0,4.0,1.0
1750000000.0,68.0,90.0,2.0,3.0,2.0,2.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
888000000.0,66.0,60.0,1.0,3.0,2.0,0.0
10000000000.0,438.0,435.0,2.0,5.0,4.0,
1750000000.0,85.0,77.0,2.0,3.0,2.0,2.0
2700000000.0,126.0,84.0,2.0,3.0,3.0,0.0
8250000000.0,750.0,450.0,3.0,4.0,4.0,
10700000000.0,250.0,396.0,2.0,4.0,4.0,0.0
1650000000.0,73.0,60.0,2.0,2.0,2.0,2.0
2500000000.0,138.0,96.0,2.0,3.0,4.0,2.0
6900000000.0,350.0,224.0,3.0,4.0,3.0,0.0
1580000000.0,80.0,105.0,1.0,2.0,1.0,
7200000000.0,350.0,224.0,3.0,4.0,4.0,0.0
4500000000.0,220.0,187.0,2.0,4.0,3.0,
7200000000.0,360.0,247.0,2.0,4.0,4.0,
2100000000.0,79.0,119.0,2.0,3.0,2.0,
3700000000.0,175.0,200.0,2.0,3.0,3.0,10.0
2400000000.0,100.0,128.0,2.0,3.0,3.0,
3500000000.0,180.0,144.0,2.0,3.0,3.0,13.0
2200000000.0,195.0,188.0,2.0,3.0,2.0,7.0
4800000000.0,400.0,300.0,2.0,5.0,5.0,
2900000000.0,290.0,200.0,2.0,6.0,4.0,
1300000000.0,70.0,84.0,1.0,3.0,1.0,
2950000000.0,230.0,150.0,1.0,3.0,3.0,
2900000000.0,290.0,200.0,2.0,6.0,4.0,
1500000000.0,80.0,72.0,2.0,2.0,2.0,5.0
3200000000.0,180.0,160.0,2.0,4.0,2.0,13.0
11500000000.0,653.0,426.0,3.0,8.0,5.0,6.0
2850000000.0,120.0,162.0,2.0,5.0,4.0,
2990000000.0,250.0,144.0,2.0,4.0,3.0,
3300000000.0,290.0,176.0,2.0,4.0,1.0,4.0
2000000000.0,100.0,96.0,2.0,2.0,2.0,3.0
3750000000.0,278.0,163.0,3.0,4.0,4.0,
14000000000.0,725.0,399.0,3.0,6.0,6.0,
2790000000.0,275.0,144.0,1.0,,,5.0
2500000000.0,200.0,160.0,2.0,3.0,3.0,
850000000.0,66.0,90.0,2.0,3.0,2.0,9.0
630000000.0,40.0,72.0,1.0,2.0,2.0,
960000000.0,62.0,119.0,1.0,2.0,1.0,
1060000000.0,74.0,119.0,1.0,3.0,2.0,
1440000000.0,100.0,164.0,1.0,4.0,2.0,
525000000.0,60.0,72.0,2.0,3.0,1.0,19.0
1300000000.0,180.0,120.0,2.0,4.0,2.0,
975000000.0,150.0,100.0,2.0,3.0,2.0,0.0
1750000000.0,150.0,200.0,1.0,3.0,2.0,
899000000.0,93.0,136.0,1.0,3.0,1.0,
660000000.0,41.0,84.0,1.0,2.0,1.0,
1250000000.0,135.0,128.0,2.0,3.0,3.0,
630000000.0,120.0,96.0,2.0,3.0,2.0,
385000000.0,22.0,72.0,1.0,2.0,1.0,
2500000000.0,400.0,300.0,2.0,4.0,4.0,
771000000.0,47.0,90.0,1.0,2.0,1.0,0.0
1180000000.0,130.0,119.0,2.0,3.0,2.0,0.0
3000000000.0,150.0,150.0,1.0,3.0,2.0,
5000000000.0,520.0,389.0,1.0,5.0,4.0,
650000000.0,108.0,108.0,1.0,2.0,2.0,
610000000.0,75.0,90.0,1.0,3.0,2.0,
3000000000.0,400.0,360.0,2.0,4.0,4.0,
650000000.0,75.0,90.0,1.0,2.0,1.0,1.0
650000000.0,75.0,90.0,1.0,2.0,1.0,1.0
700000000.0,36.0,72.0,1.0,2.0,1.0,
1100000000.0,100.0,120.0,2.0,3.0,3.0,
455000000.0,72.0,72.0,1.0,2.0,1.0,0.0
675000000.0,110.0,72.0,2.0,3.0,2.0,0.0
1350000000.0,200.0,210.0,2.0,3.0,3.0,22.0
685000000.0,65.0,72.0,1.0,3.0,1.0,1.0
610000000.0,75.0,90.0,1.0,3.0,2.0,23.0
2700000000.0,84.0,100.0,3.0,4.0,3.0,
12000000000.0,480.0,300.0,3.0,5.0,7.0,0.0
23000000000.0,760.0,558.0,3.0,5.0,7.0,0.0
5700000000.0,400.0,365.0,1.0,5.0,4.0,10.0
2770000000.0,126.0,84.0,3.0,3.0,3.0,0.0
3120000000.0,144.0,128.0,2.0,3.0,3.0,
17000000000.0,396.0,396.0,2.0,6.0,5.0,
17000000000.0,465.0,396.0,3.0,5.0,5.0,
1360000000.0,100.0,112.0,2.0,3.0,2.0,
2800000000.0,126.0,84.0,3.0,3.0,3.0,
17000000000.0,396.0,396.0,2.0,3.0,3.0,
18000000000.0,349.0,499.0,2.0,6.0,5.0,
18000000000.0,349.0,499.0,2.0,6.0,5.0,
13700000000.0,22.0,18.0,2.0,5.0,4.0,
1900000000.0,86.0,66.0,2.0,3.0,3.0,
2800000000.0,270.0,157.0,2.0,4.0,4.0,
3120000000.0,144.0,128.0,2.0,3.0,3.0,
1200000000.0,71.0,72.0,2.0,2.0,2.0,
1590000000.0,126.0,90.0,2.0,4.0,3.0,
4000000000.0,180.0,112.0,3.0,5.0,4.0,
899000000.0,50.0,83.0,1.0,2.0,2.0,
3200000000.0,200.0,169.0,2.0,4.0,3.0,
1200000000.0,80.0,80.0,2.0,3.0,2.0,
4680000000.0,195.0,250.0,2.0,3.0,3.0,
3120000000.0,144.0,128.0,2.0,3.0,3.0,
796000000.0,30.0,60.0,1.0,2.0,1.0,0.0
2700000000.0,84.0,100.0,3.0,4.0,3.0,
1000000000.0,69.0,61.0,2.0,3.0,2.0,1.0
2770000000.0,126.0,84.0,3.0,4.0,3.0,0.0
13200000000.0,385.0,265.0,3.0,5.0,6.0,0.0
9790000000.0,358.0,200.0,3.0,4.0,6.0,0.0
13400000000.0,485.0,264.0,1.0,4.0,5.0,0.0
6000000000.0,242.0,136.0,1.0,4.0,5.0,0.0
1900000000.0,86.0,66.0,2.0,4.0,3.0,0.0
2350000000.0,150.0,220.0,1.0,3.0,2.0,30.0
7800000000.0,280.0,180.0,3.0,4.0,4.0,2.0
22000000000.0,1039.0,1649.0,2.0,5.0,4.0,9.0
6000000000.0,320.0,275.0,2.0,4.0,4.0,22.0
665000000.0,60.0,85.0,2.0,3.0,2.0,0.0
28000000000.0,1046.0,801.0,3.0,5.0,4.0,
1040000000.0,83.0,63.0,2.0,3.0,3.0,0.0
1250000000.0,65.0,90.0,1.0,3.0,2.0,
35000000000.0,545.0,684.0,3.0,5.0,5.0,2.0
1430000000.0,80.0,68.0,2.0,3.0,3.0,0.0
10000000000.0,426.0,853.0,2.0,4.0,3.0,
28000000000.0,760.0,558.0,2.0,5.0,6.0,
3000000000.0,200.0,144.0,2.0,3.0,3.0,7.0
5950000000.0,242.0,136.0,3.0,4.0,5.0,0.0
1200000000.0,69.0,74.0,2.0,3.0,2.0,0.0
1500000000.0,90.0,32.0,1.0,3.0,3.0,2.0
1500000000.0,90.0,32.0,3.0,4.0,2.0,5.0
2950000000.0,230.0,153.0,2.0,3.0,3.0,1.0
1000000000.0,69.0,74.0,2.0,3.0,2.0,0.0
2770000000.0,126.0,84.0,3.0,4.0,3.0,0.0
1800000000.0,86.0,66.0,2.0,4.0,3.0,0.0
6700000000.0,275.0,153.0,3.0,4.0,5.0,1.0
4200000000.0,177.0,144.0,2.0,4.0,4.0,1.0
1420000000.0,69.0,72.0,2.0,3.0,2.0,
4300000000.0,200.0,250.0,2.0,3.0,2.0,5.0
8750000000.0,285.0,220.0,2.0,4.0,4.0,
9500000000.0,438.0,435.0,2.0,5.0,4.0,
5950000000.0,450.0,385.0,2.0,4.0,3.0,
6000000000.0,240.0,136.0,3.0,4.0,4.0,
9600000000.0,398.0,220.0,3.0,5.0,7.0,
4400000000.0,177.0,144.0,2.0,4.0,4.0,
6500000000.0,400.0,265.0,2.0,4.0,3.0,
765000000.0,80.0,60.0,2.0,3.0,2.0,0.0
35000000000.0,545.0,570.0,3.0,6.0,6.0,0.0
2850000000.0,150.0,232.0,2.0,4.0,3.0,0.0
9500000000.0,345.0,540.0,2.0,4.0,4.0,7.0
655000000.0,60.0,68.0,2.0,3.0,2.0,0.0
2110000000.0,78.0,80.0,2.0,4.0,2.0,0.0
1750000000.0,68.0,90.0,2.0,3.0,2.0,2.0
5700000000.0,400.0,365.0,2.0,5.0,4.0,4.0
2000000000.0,150.0,112.0,2.0,4.0,3.0,0.0
1750000000.0,68.0,60.0,2.0,2.0,2.0,0.0
2000000000.0,100.0,180.0,1.0,3.0,2.0,
1750000000.0,85.0,77.0,2.0,3.0,2.0,12.0
9960000000.0,398.0,220.0,3.0,5.0,7.0,0.0
1660000000.0,103.0,35.0,3.0,6.0,6.0,
935000000.0,41.0,30.0,3.0,1.0,2.0,0.0
1800000000.0,72.0,90.0,2.0,3.0,2.0,
655000000.0,60.0,61.0,2.0,3.0,2.0,0.0
1800000000.0,180.0,144.0,1.0,3.0,2.0,
1320000000.0,170.0,91.0,2.0,6.0,2.0,
1680000000.0,105.0,123.0,2.0,2.0,2.0,
1860000000.0,100.0,144.0,1.0,3.0,3.0,
1320000000.0,170.0,91.0,2.0,6.0,2.0,
1860000000.0,100.0,144.0,1.0,3.0,3.0,
1530000000.0,95.0,90.0,2.0,2.0,2.0,
960000000.0,90.0,103.0,1.0,3.0,1.0,
1800000000.0,180.0,144.0,1.0,3.0,2.0,
1530000000.0,95.0,90.0,2.0,2.0,2.0,
1860000000.0,100.0,144.0,1.0,3.0,3.0,
1320000000.0,170.0,91.0,2.0,6.0,2.0,
1800000000.0,180.0,144.0,1.0,3.0,2.0,
1860000000.0,100.0,144.0,1.0,3.0,3.0,
2600000000.0,177.0,117.0,2.0,4.0,3.0,
960000000.0,90.0,103.0,1.0,3.0,1.0,
960000000.0,90.0,103.0,1.0,3.0,1.0,
1530000000.0,95.0,90.0,2.0,2.0,2.0,
960000000.0,90.0,103.0,1.0,3.0,1.0,
895000000.0,65.0,50.0,1.0,3.0,2.0,0.0
1680000000.0,67.0,76.0,2.0,3.0,2.0,
2600000000.0,177.0,117.0,2.0,4.0,3.0,
1680000000.0,67.0,76.0,2.0,3.0,2.0,
1680000000.0,67.0,76.0,2.0,3.0,2.0,
1680000000.0,67.0,76.0,2.0,3.0,2.0,
1590000000.0,80.0,63.0,3.0,3.0,2.0,1.0
1800000000.0,180.0,144.0,1.0,3.0,2.0,
1500000000.0,71.0,70.0,2.0,3.0,2.0,32.0
1200000000.0,160.0,120.0,2.0,4.0,2.0,22.0
1280000000.0,123.0,200.0,1.0,2.0,2.0,
900000000.0,81.0,81.0,1.0,3.0,1.0,
1080000000.0,65.0,60.0,2.0,2.0,2.0,
685000000.0,60.0,64.0,2.0,3.0,2.0,0.0
960000000.0,62.0,119.0,1.0,2.0,1.0,
745000000.0,46.0,102.0,1.0,2.0,1.0,
960000000.0,62.0,119.0,1.0,2.0,1.0,
1060000000.0,74.0,119.0,1.0,3.0,2.0,
960000000.0,62.0,119.0,1.0,2.0,1.0,
1060000000.0,74.0,119.0,1.0,3.0,2.0,
960000000.0,62.0,119.0,1.0,2.0,1.0,
1060000000.0,74.0,119.0,1.0,3.0,2.0,
1060000000.0,74.0,119.0,1.0,3.0,2.0,
1600000000.0,192.0,128.0,2.0,3.0,2.0,
1050000000.0,80.0,140.0,2.0,3.0,2.0,5.0
2750000000.0,214.0,180.0,2.0,4.0,4.0,0.0
2800000000.0,190.0,160.0,2.0,4.0,3.0,0.0
1800000000.0,142.0,180.0,2.0,3.0,3.0,2.0
1800000000.0,142.0,180.0,1.0,3.0,3.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
750000000.0,57.0,72.0,2.0,3.0,1.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
1020000000.0,54.0,84.0,1.0,2.0,2.0,
969000000.0,51.0,60.0,2.0,3.0,2.0,0.0
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
800000000.0,70.0,60.0,2.0,3.0,2.0,0.0
3300000000.0,120.0,225.0,2.0,3.0,3.0,
1060000000.0,151.0,106.0,2.0,4.0,3.0,
3600000000.0,138.0,253.0,2.0,2.0,2.0,
500000000.0,50.0,72.0,1.0,2.0,1.0,
500000000.0,36.0,60.0,1.0,2.0,1.0,
650000000.0,36.0,72.0,1.0,2.0,1.0,
3600000000.0,138.0,253.0,2.0,2.0,2.0,
500000000.0,36.0,60.0,1.0,2.0,1.0,
1060000000.0,151.0,106.0,2.0,4.0,3.0,
500000000.0,36.0,60.0,1.0,2.0,1.0,
1060000000.0,151.0,106.0,2.0,4.0,3.0,
650000000.0,36.0,72.0,1.0,2.0,1.0,
1440000000.0,100.0,164.0,1.0,4.0,1.0,
954000000.0,83.0,72.0,2.0,4.0,2.0,1.0
889000000.0,41.0,72.0,1.0,2.0,1.0,
1500000000.0,120.0,72.0,2.0,3.0,2.0,3.0
1300000000.0,200.0,108.0,2.0,5.0,3.0,2.0
800000000.0,67.0,72.0,1.0,3.0,2.0,2.0
625000000.0,45.0,72.0,1.0,2.0,1.0,3.0
832000000.0,78.0,72.0,2.0,4.0,2.0,1.0
648000000.0,39.0,72.0,1.0,2.0,1.0,2.0
720000000.0,39.0,72.0,1.0,2.0,1.0,1.0
843000000.0,54.0,72.0,2.0,2.0,2.0,1.0
600000000.0,40.0,89.0,1.0,2.0,1.0,0.0
1400000000.0,70.0,120.0,1.0,3.0,2.0,
3120000000.0,144.0,128.0,2.0,3.0,3.0,
7400000000.0,285.0,220.0,2.0,4.0,4.0,
16000000000.0,418.0,336.0,2.0,6.0,5.0,
2400000000.0,200.0,161.0,2.0,3.0,2.0,
2400000000.0,200.0,161.0,2.0,3.0,2.0,
3120000000.0,144.0,128.0,2.0,3.0,3.0,
2400000000.0,200.0,161.0,2.0,3.0,2.0,
2400000000.0,200.0,161.0,2.0,3.0,2.0,
828000000.0,62.0,60.0,2.0,3.0,2.0,0.0
3300000000.0,120.0,225.0,2.0,3.0,3.0,4.0
826000000.0,47.0,84.0,1.0,3.0,2.0,0.0
679000000.0,36.0,72.0,1.0,2.0,1.0,0.0
1440000000.0,110.0,96.0,2.0,4.0,2.0,
1020000000.0,65.0,90.0,1.0,2.0,1.0,
660000000.0,72.0,60.0,1.0,3.0,2.0,
660000000.0,72.0,60.0,1.0,3.0,2.0,
1440000000.0,102.0,120.0,1.0,2.0,2.0,
1020000000.0,65.0,90.0,1.0,2.0,1.0,
1020000000.0,65.0,90.0,1.0,2.0,1.0,
3600000000.0,176.0,144.0,2.0,4.0,3.0,
1440000000.0,110.0,96.0,2.0,4.0,2.0,
660000000.0,72.0,60.0,1.0,3.0,2.0,
660000000.0,72.0,60.0,1.0,3.0,2.0,
1440000000.0,110.0,96.0,2.0,4.0,2.0,
595000000.0,126.0,63.0,2.0,3.0,2.0,22.0
770000000.0,45.0,70.0,2.0,2.0,2.0,2.0
825000000.0,44.0,40.0,2.0,2.0,2.0,0.0
1990000000.0,90.0,120.0,2.0,3.0,2.0,2.0
950000000.0,80.0,96.0,1.0,2.0,1.0,13.0
750000000.0,60.0,90.0,1.0,2.0,1.0,12.0
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
32000000000.0,1500.0,1340.0,3.0,6.0,6.0,
945000000.0,83.0,72.0,2.0,4.0,2.0,0.0
900000000.0,83.0,72.0,2.0,4.0,2.0,1.0
4200000000.0,300.0,210.0,2.0,6.0,3.0,
1440000000.0,102.0,120.0,1.0,2.0,2.0,
2220000000.0,130.0,120.0,2.0,3.0,3.0,
945000000.0,83.0,72.0,2.0,4.0,2.0,0.0
650000000.0,36.0,72.0,1.0,2.0,1.0,
650000000.0,96.0,72.0,2.0,3.0,2.0,
954000000.0,78.0,72.0,2.0,3.0,2.0,
975000000.0,78.0,72.0,2.0,4.0,2.0,0.0
850000000.0,108.0,135.0,2.0,4.0,2.0,
800000000.0,65.0,60.0,2.0,3.0,2.0,0.0
4200000000.0,300.0,210.0,2.0,6.0,3.0,
1440000000.0,102.0,120.0,1.0,2.0,2.0,
1530000000.0,95.0,90.0,2.0,2.0,2.0,
755000000.0,60.0,78.0,2.0,3.0,2.0,0.0
785000000.0,60.0,85.0,2.0,3.0,2.0,0.0
2220000000.0,130.0,120.0,2.0,3.0,3.0,
2220000000.0,130.0,120.0,2.0,3.0,3.0,
450000000.0,46.0,60.0,2.0,2.0,2.0,1.0
630000000.0,40.0,72.0,1.0,2.0,2.0,
500000000.0,50.0,72.0,1.0,2.0,1.0,
630000000.0,40.0,72.0,1.0,2.0,2.0,
520000000.0,65.0,90.0,1.0,3.0,1.0,
1440000000.0,100.0,164.0,1.0,4.0,1.0,
1100000000.0,63.0,60.0,2.0,2.0,2.0,
500000000.0,50.0,72.0,1.0,2.0,1.0,
2200000000.0,126.0,105.0,2.0,3.0,3.0,1.0
1700000000.0,126.0,105.0,2.0,3.0,3.0,0.0
3600000000.0,230.0,300.0,2.0,3.0,2.0,4.0
630000000.0,40.0,72.0,1.0,2.0,2.0,
1440000000.0,100.0,164.0,1.0,4.0,1.0,
1440000000.0,100.0,164.0,1.0,4.0,2.0,
2050000000.0,139.0,180.0,2.0,3.0,3.0,
4250000000.0,316.0,420.0,2.0,4.0,4.0,
630000000.0,40.0,72.0,1.0,2.0,2.0,
960000000.0,62.0,119.0,1.0,2.0,1.0,
2900000000.0,190.0,160.0,2.0,4.0,3.0,3.0
1850000000.0,180.0,160.0,2.0,2.0,2.0,4.0
968000000.0,74.0,40.0,3.0,4.0,2.0,0.0
2250000000.0,134.0,160.0,2.0,3.0,3.0,0.0
525000000.0,72.0,72.0,1.0,3.0,2.0,0.0
1900000000.0,200.0,180.0,2.0,3.0,3.0,7.0
1300000000.0,124.0,54.0,3.0,3.0,2.0,2.0
1400000000.0,112.0,96.0,2.0,3.0,2.0,2.0
980000000.0,84.0,136.0,1.0,2.0,1.0,
1000000000.0,84.0,136.0,1.0,3.0,2.0,
1050000000.0,97.0,77.0,2.0,4.0,3.0,2.0
1350000000.0,81.0,160.0,1.0,2.0,1.0,
12500000000.0,500.0,474.0,2.0,6.0,4.0,
10500000000.0,700.0,450.0,2.0,4.0,4.0,
10500000000.0,700.0,450.0,3.0,4.0,4.0,7.0
10000000000.0,650.0,450.0,2.0,4.0,4.0,
7400000000.0,285.0,220.0,3.0,4.0,4.0,8.0
12500000000.0,500.0,474.0,3.0,6.0,4.0,7.0
18000000000.0,500.0,630.0,3.0,5.0,5.0,7.0
14500000000.0,441.0,276.0,3.0,4.0,5.0,1.0
17500000000.0,500.0,748.0,3.0,4.0,4.0,7.0
14500000000.0,441.0,276.0,3.0,4.0,4.0,1.0
4300000000.0,185.0,220.0,2.0,3.0,3.0,10.0
1040000000.0,95.0,72.0,2.0,3.0,2.0,
1590000000.0,126.0,90.0,2.0,4.0,3.0,
1590000000.0,126.0,90.0,2.0,4.0,3.0,
1230000000.0,62.0,71.0,2.0,2.0,2.0,2.0
588000000.0,36.0,72.0,1.0,2.0,1.0,0.0
